id,tweet,polarity,Clean
1468006875,@DaveBos its okay ive done it once didnt but Wooo Stayed up longer then expected lol ,4,@davebos okay ive done did not woo stayed longer expected very funny
2174376440,"@youngcj86 I was basically just saying, that Kobe's competition will be LeBron eventually. I'm not Anti-Kobe, I'm just Pro-LeBron ",4,@youngcj basically saying kobe's competition lebron eventually i'm anti-kobe i'm pro-lebron
1467844490,@ijustine the gym is an awesome place! work it out ,4,@ijustine gym awesome place work
2011436832,"@tommcfly I are welcome always, Brazil is your house now ",4,@tomcfly welcome always brazil house
2016419059,@jonasnessica heyy sweets!! I started reading your fanfic! It's awesome so far  ignre what I wrote on YouTube ;) lol. Any tips on writing?,4,@jonasnesica hey swets started reading fanfic awesome far ignre wrote youtube ;) very funny tips writing
2235122367,doesn't want to sleep  just won a free ipod case woot! WWDC Contest. btw there is a new girl at work...very nice!!!,4,want sleep free ipod case wot wdc contest btw new girl work ... nice
1976998437,....wow the CAVS are sleeping ! I hate these blowout games ,0,... wow cavs sleeping hate blowout games
1984361296,"ive lost my ipod it seems to have just disappeared, i guess jb wont be singing me to sleep tonight then ",0,ive lost ipod sems disapeared guess jb wont singing sleep tonight
1962061971,I'm still waiting for the Oprah touch ,0,i'm still waiting oprah touch
2053389358,i enjoyed shopping with my mam  i really cant wait till london &lt;3!!!,4,enjoyed shopping mother really can not wait till london
1974364206,@WCEllis  I feeling MUCH better about the Lakers' situation now. Thank you for asking ,4,@wcelis feeling much better lakers situation thank asking
1754426189,"BTW, husband watched Obama &amp; Wanda Sykes after I signed off last night. He agreed with you guys that Limbaugh got what he deserves. ",4,btw husband watched obama wanda sykes signed last night agreed guys limbaugh got deserves
1467972609,@nicolerichie only one of the best sappy love stories ever ,4,@nicolerichie one best sappy love stories ever
1752645090,Woo CAVS.  Happy Mother's Day! ,4,woo cavs happy mother's day
1559610929,I love my new tiny cute little iPod! Thank you @Santino_gq! Xoxoxox!!! ,4,love new tiny cute little ipod thank @santino_gq xoxoxox
1548284923,"Jasmine Tea, New iPod, Girls Next Door, Anchorman, dinner in the oven, clean teeth, puppy asleep next to me, the weekend. Oh so good! ",4,jasmine tea new ipod girls next door anchorman dinner oven clean teeth puppy asleep next weekend oh good
1970571836,using my new app p-twit for psp and i love it! snitter and p-twit are the best! go and try it yourself.. ,4,using new ap p-twit psp love sniter p-twit best go try ..
2065575019,"@iamjonathancook Good morning Jonathan  its 1:51am in Sydney having midnight snacks...stupid time difference,u couldve joined me!haha xx",4,@iamjonathancok good morning jonathan sydney midnight snacks ... stupid time difference couldve joined haha x
1468037805,@ravensymone hayy! big fan love your music and your show !! ,4,@ravensymone hay big fan love music show
2183894467,n i thought i was addicted to facebook. this is proof that i like to hear myself talk ,4,thought addicted facebok proof like hear talk
1467916733,tweeting from my brand new Sony PSP... just because I CAN!!  ,4,tweting brand new sony psp ...
1467987805,"Had a great lunch with one of my &quot;mums&quot; today, @christineirmler  It's her birthday tomorrow too so I got her a little something",4,great lunch one mums today @christineirmler birthday 2morrow got little something
1468006292,@triplejHack true off to the #startrekmovie world premiere soonish. enjoy talking about supa-fast interwebs with conroy ,4,@triplejhack true #startrekmovie world premiere soonish enjoy talking supa-fast interwebs conroy
2176002418,"@lilyroseallen i was at your sydney concert on wednesday. used my fake id to get drunk, and hooked up with a hot english boy.woo! thanks ",4,@lilyrosealen sydney concert wednesday used fake id get drunk hooked hot english boy.wo thanks
1752592917,FREE UNLIMITED RINGTONES!!! - http://tinyurl.com/freeringring - USA ONLY - Awesome 4 iphone ,4,free unlimited ringtones usa awesome iphone
1467969583,Rye143gg (1:58:00 AM): Lol. Ur really pretty....so pls don't pull a britney &lt;&lt; haha thnx shauna...that made me laugh ,4,ryeg (: ): very funny really pretty ... pls do not pull britney haha thnx shauna ... made laugh
1467842919,"Good luck for Lauren and the rest of the cast of TBS, can't wait for something to leak ",4,good luck lauren rest cast tbs can not wait something leak
1468004521,@chanc Can't wait to see you in 4 sleeps and 3 days! ,4,@chanc can not wait see sleps days
1956658730,Going to take a week long trip to seattle by myself soon ,4,going take wk long trip seatle soon
2055696526,http://twitpic.com/6r413 - On the way to Vegas ,4,way vegas
2068801318,great weekend w/family &amp; friends.  PUMP was great w/the PSP interns   Now time to relax &amp; read a bit w/coke &amp; chocolate!,4,great weekend w family friends pump great w psp interns time relax read bit w coke chocolate
1548782491,"@Oprah Good nite Oprah, good show today ",4,@oprah good to night oprah good show today
1467969736, now I'm happy ,4,i'm happy
1976993861,@FoxxFiles nah...The Cavs are done  Go Magic!,4,@foxfiles nah ... cavs done go magic
1933237531,@GLEETV you guys should come to Seattle!!! It's a pretty big city ,4,@gletv guys come seatle pretty big city
1687934386,Seattle is sunny atm.   Need to go take advantage of it before it rains again.   I'm outta here for a bit..   ,4,seatle sunny atm need go take advantage rains i'm outa bit ..
1467971751,@dsiegel99 now if i could get to san diego the same night i could celebrate it twice lol thanks ,4,@dsiegel could get san diego night could celebrate twice very funny thanks
2189006954,Is currently downloading the taylor swift album  lol,4,currently downloading taylor swift album very funny
1750966058,Eatin nachos watchin the game.!  all i gOtta say is LebrOn is a Beast. ! dO anybOdy feel me.? ,4,eatin nachos watchin game gota say lebron beast anybody feel
1957017559,"About to head to Sydney. Drinks, friends, ink, Amity Affliction, Getaway Plan and Elora Danan! Fun times await!  ",4,head sydney drinks friends ink amity affliction getaway plan elora danan fun times await
1880707650,@Andipham  Sweet! it's really close to me..must be very nice! try posting on Craig'slist with images..should get some fast repsponse ,4,@andipham sweet really close .. must nice try posting craig'slist images .. get fast repsponse
2066660534,Today is National Cancer Survivors Day!!! Congratulations today is a celebration!! woohoo ,4,today national cancer survivors day congratulations today celebration woohoo
1468006012,ahhhh time to feed the tribe lol chicken casserole with veg yummo ,4,ah time feed tribe very funny chicken casserole veg yumo
1977054570,"Lakers and Orlando on NBA Finals! Woohoo! Sorry guys.. but your Nuggets &amp; Cavs didn't make it!  Go Lakers, it's time to get that ring!",4,lakers orlando nba finals woohoo sorry guys .. nugets cavs did not make go lakers time get ring
1467971451,@JamesDeen you are my own personal Jeepers ,4,@jamesden personal jepers
1754353080,@agallerylondon Hi! Great to see your tweet follow. Thanks!  How's the weekends for you?,4,@agalerylondon hi great see tweet follow thanks how's wekends
1989855490,@JonasAustralia for sure!! Except the new moon bit.  IMAGINE @JONASBROTHERS LIVE in AUSTRALIA  OMJ ,4,@jonasaustralia sure except new moon bit imagine @jonasbrothers live australia omj
1826140845,@ashleytisdale when are you coming to ireland? i'd love to see you in ireland  and yay for starbucks,4,@ashleytisdale coming ireland i'd love see ireland happy starbucks
1961864642,going to see &quot;Drag Me to Hell&quot; with Sydney later tonight ,4,going see drag hell sydney later tonight
2054612779,"Love that the Obamas are bringing back date night. Men, take note  http://bit.ly/ebPBZ",4,love obamas bringing back date night men take note
1553862873,just watched Oprah and learned all about &quot;tweeting&quot; ,4,watched oprah learned tweting
1825532149,@Mr_LasVegas Breakfast menu runs 24/7 in Vegas  ...I remember having breakfast at 1pm after a big night...,4,@mr_lasvegas breakfast menu runs vegas ... remember breakfast pm big night ...
2070324535,Diddy has courtside seats at the game...he will see up close and personal the whupping Magic is going to put on the Lakers!! ,4,diddy courtside seats game ... see close personal whuping magic going put lakers
2012651281,"OBAMA SPECIAL ON NBC! Whooo, hooray Brian Williams! ",4,obama special nbc whoo yeah brian wiliams
2039871022,its amazing how a starbucks caramel frappucino can relieve stress..itz seriously an exordianry drink..am feelin much the better now! ,4,amazing starbucks caramel frapucino relieve stress .. seriously exordianry drink .. felin much better
2176511817,@mileycyrus http://twitpic.com/7e01t - ahh..i´ve got the same ipode ..which song so you listen?love ya ,4,@mileycyrus ah .. ´ got ipode .. song listen love
1967832789,Lebron have you seen my 3 Championship rings! LOL ,4,lebron seen championship rings very funny
1559069125,@Ocartti hey!!  yay! tweet tweet! hah. oh n if I want to follow oprah I can!! she asked me too! ,4,@ocarti hey happy tweet tweet hah oh want follow oprah asked
1996842997,@ms_elli i could make it perfect for you. Come to Starbucks in England!! ,4,@ms_eli could make perfect come starbucks england
2055744955,It's all over and England are the winners with 4 goals to 0. Roll on Wednesday when I can actually watch on terrestrial TV ,4,england winers goals roll wednesday actually watch terrestrial tv
1676849688,@danzelikman Here's to hoping you come home with a Las Vegas bailout. ,4,@danzelikman here's hoping come home las vegas bailout
1468023112,Morning everyone! What a beautiful Day...Yay! ,4,morning everyone beautiful day ... happy
2063223748,"Hacked my PSP with ChickHEN, now it's running 5.00-M33 ",4,hacked psp chickhen running
2188489412,@meowmixfever we should go to the grocery store and buy a large box of them  that'd make my life complete haha _Myana&lt;3,4,@meowmixfever go grocery store buy large box that'd make life complete haha _myana
1971423004,"@ddlovato yesterday &quot;sonny with a chance&quot; came to brazil, i loved it! you're amazing &lt;33 please reply ",4,@dlovato yesterday sonny chance came brazil loved amazing please reply
1468037371,@sdownes1972 thx Stu will do! ,4,@sdownes thanks stu
2065792953,@DJTinaSapp Ha! I'll get it back to you as soon as possible! ,4,@djtinasap ha i'l get back soon possible
1961789152,"@markhoppus  hey mark!!  so glad to see you guys all back together   seen youse when you played newcastle arena , england, great show!! ",4,@markhopus hey mark glad see guys back together seen youse played newcastle arena england great show
2050399248,Thank gosh for whom ever invented nasal wash! ,4,thank gosh ever invented nasal wash
2323800599,i have the biggest headache from playing golf all day ,0,biggest headache playing golf day
2250377421,@loytoy90 My friend Bryce. He has cancer &amp; his arms &amp; legs r curling up. He can't walk &amp; Marisa jus told me he's not any better ,0,@loytoy friend bryce cancer arms legs curling can not walk marisa told he's better
2325131890,"I`m looking for a job as a english/spanish translator in England, Spain or America, but I don`t know where to start looking. ",0,looking job english spanish translator england spain america know start looking
2015572737,has just got home with a headache and a lot of worries  http://plurk.com/p/y4i9y,0,got home headache lot wories
1976387605,My head hurts. I had a fever last night. ,0,head hurts fever last night
1960668746,Facebook.com isint letting me change my profile picture ,0,facebok.com isint leting change profile picture
1982142061,I am... So Pissed off @ that game last night!... Damn It LeBron!... ,0,... pised game last night ... damn lebron ...
2069684572,@tommcfly south america will miss you!  and brazil is already missing ,0,@tomcfly south america miss brazil already missing
2069639046,@QueenB_212 @lalavazquez your moy is so sick on her bday  high fever I think I might take her to the ER,0,@quenb_ @lalavazquez moy sick bday high fever think might take er
1830570535,"Highly upset that I missed Buck. In other news, I also have a headache. BOO. ",0,highly upset mised buck news also headache boo
2205190612,"@BarackObama Why, Mr Obama?... It was not nice killing a harmless fly. You really should be above such thing... ",0,@barackobama mr obama ... nice killing harmless fly really thing ...
1554045854,i wanna see Michael Jackson LIVE! Too bad i dont have enough money to go to England! ,0,wanna see michael jackson live bad do not enough money go england
1677556317,leaving vegas  cant wait to come back,0,leaving vegas can not wait come back
1956615531,Damn Cavs won!!   Ready for the Lakers tomorrow!!!,0,damn cavs ready lakers 2morrow
2052859663,@JoDunbarxx back to standard old rainy England ,0,@jodunbarx back standard old rainy england
1468036770,@astewart87 oh my gosh that made me emotional haha idk why!!! i dont want to get old ,0,@astewart oh gosh made emotional haha i dont know do not want get old
2252912143,just woke up and have a mean headache ,0,woke mean headache
1976644804,i'm sad because @jacvanek mentioned london.... oh how i miss it ,0,i'm sad @jacvanek mentioned london ... oh miss
2195918495,Fly With Me- Jonas Brothers sick 101.5 fever....  ,0,fly jonas brothers sick fever ...
2072263639,has a headache ,0,headache
2195227548,isn't digging xbox live being down ,0,digging xbox live
1467968155,gotta repeat  whole art folio cuz old one with a whole terms work got wet ,0,gota repeat whole art folio old one whole terms work got wet
2228081835,I wish I could censor out all iphone chatter at the moment. It just makes me sad that I don't have one nor can I afford one right now ,0,wish could censor iphone chatter moment makes sad do not one afford one right
1467934481,@kaeeeep yeah! i know! it was horrible!!!! ugh. saddening. ,0,@kaep yeah know horrible damn saddening
2252198057,"my internect is not working fine, how do i tweet to win #squarespace iphone ",0,internect working fine tweet win #squarespace iphone
1467898078,"I swear no matter how long I've been getting up at 5am, it never gets any easier. Man my eyes hurts wah ",0,swear matter long i've getting never gets easier man eyes hurts wah
1984707555,20 mins from home and i owe john 3 shots cause the cavs lost ,0,mins home owe john shots cavs lost
1467816749,ok I'm sick and spent an hour sitting in the shower cause I was too sick to stand and held back the puke like a champ. BED now ,0,ok i'm sick spent hour sitting shower sick stand held back puke like champ bed
1984466714,Sad to see the Kobe/Lebron puppets go... ,0,sad see kobe lebron pupets go ...
2237600339,"I thought I had a fly on my arm and was ready to go all Obama on the sucker, but then realised it didn't have wings. Twas a spider. Urgh ",0,thought fly arm ready go obama sucker realised did not wings twas spider damn
2188665160,is nervous...hubby is off to the cancer clinic this morning  ,0,nervous ... hubby cancer clinic morning
2190111864,i am very sad xbox live is off line for a day  no COD today,0,sad xbox live line day cod today
2225697579,almost freaking out cause of this damn headache ,0,almost freaking damn headache
1979902417,@AnthonyW90 oh my god...im freaking out that i will have skin cancer now!!!!! ,0,@anthonyw oh god ... im freaking skin cancer
2233765733,Okay all alone again here at Mcdonalds and hearing all types of creepy noises! ,0,okay alone mcdonalds hearing types creepy noises
2050611170,@lakersnation LOL. I can't DM you about the tix if you're not following me.  Silly twitter!,0,@lakersnation very funny can not direct message tix following silly twitter
1467963418,"I had a horrible nightmare last night which affected my sleep, now I'm really tired ",0,horrible nightmare last night affected sleep i'm really tired
1974741177,@kailaengland I like a girl who has style too. Cocktail dress &amp; heels Friday night to cute jeans @ tank for a day in the park Saturday. ,4,@kailaengland like girl style cocktail dress hels friday night cute jeans tank day park saturday
1467905653,@nchokkan https://www.mycomicshop.com/search?TID=395031 But all says not in stock ,0,@nchokan says stock
2221580704,just deleted all my bastard songs off my Ipod ,0,deleted bastard songs ipod
2066974960,"Cookin dinner for the family and luvin it  sendin luv to my hubbie,tw,luvladyt,tenise,nasa",4,cokin dinner family loving sendin love hubie tw luvladyt tenise nasa
1957161106,"My wife took my last �20, no McDonalds breakfast for me today ",0,wife took last � mcdonalds breakfast today
1973737747,i thought today was gonna be a good one but disaster has struck i've dropped my psp and cracked the screen  gutted.,0,thought today gona good one disaster struck i've droped psp cracked screen guted
1976619330,"With the way this damn game is going, we just might see LeBron in a Knicks Jersey next year ",0,way damn game going might see lebron knicks jersey next year
2199925051,@julieitis I'm sad Facebook won't just let me have kate.southern.    Must come up with new name.,0,@julieitis i'm sad facebok let kate.southern must come new name
2197989709,"@insomniacgames ohhhhh why, why those codes are given when I am at the office, I say it again I need a PSP to use Remote Play ",0,@insomniacgames oh codes given office say need psp use remote play
1467895109,"@vene2ia ...not yet unfortunately, another few weeks I've been told  How are you? I've been a little bit busy with my latest project.",0,@veneia ... yet unfortunately another weks i've told i've little bit busy latest project
1558191850,@tommcfly you've made me want a starbucks frappuccino  that's just cruel,0,@tomcfly made want starbucks frapucino that's cruel
2324592694,@Rhyanath Oh... sorry to hear that.  Cancer is a nasty thing.  Sounds like it's going to be a difficult few weeks for you. ,0,@rhyanath oh ... sorry hear cancer nasty thing sounds like going difficult weks
1989089771,@LariiTran OMG!! Where's the trailer? I can't find it on youtube. ,0,@laritran shocked where's trailer can not find youtube
1677780738,"@fauziab me too! after a late night as well. Yep, i suffer from hayfever ",0,@fauziab late night well yep suffer hayfever
2199881451,Wishs Xbox Live Whould Work ,0,wishs xbox live whould work
1467913608,"Home from Franklin street, I almost jumped over a fire. Someone kicked it before I could.  Jenny lost her shoe.",0,home franklin street almost jumped fire someone kicked could jenny lost shoe
1467841885,@thecoolestout Ehhh don't. Weather's gonna take a turn for the ugly tomorrow ,0,@thecolestout eh do not weather's gona take turn ugly 2morrow
1977809487,You can call me a HATER but..... The CAVS SUCK! ,0,call hater ... cavs suck
2203737526,@brennasaurus wow that's sad  ,0,@brenasaurus wow that's sad
1467929184,omg..its jst teusday ,0,shocked .. jst teusday
1880124549,Hungover headache today  got paid today = more drinking tonite on the + side I lost 2 more pounds on the diet... Hope today's quiet @ work,0,hungover headache today got paid today drinking tonite side lost pounds diet ... hope today's quiet work
2070419949,"@tommcfly Tooom, come back to Brazil ",0,@tomcfly toom come back brazil
1880318538,@Benjo321 Yep companies are starting to catch on how popular the iPhone is and the prices are going up and up ,0,@benjo yep companies starting catch popular iphone prices going
1990128484,i hate hayfever! ,0,hate hayfever
1752581403,@MarcScottEmery type their names love... whats going on with u and seattle? what the eff! they are making pot a bigger issue than it is! ,0,@marcscotemery type names love ... whats going seatle ef making pot bigger issue
1468065187,"mhm, not having a good day  blah blah blah",0,mhm good day blah blah blah
1468001960,"I just can't spell today, i totally suck ",0,can not spell today totally suck
2224327687,@sanasam im not  icant afford it.,0,@sanasam im icant afford
1793721822,headache  i still wait my DVD... I need McFly!!!,0,headache still wait dvd ... need mcfly
1468055604,And somehow I still end up in this place ,0,somehow still end place
1467961044,[-O] I wish the frogs weren't becoming extinct    http://tinyurl.com/cxe8w7,0,wish frogs becoming extinct
1753218689,"@Dezz_MCR I don't like England at all, it's boring, crap and my accent sucks majorly ",0,@dez_mcr do not like england boring crap accent sucks majorly
2205438541,"woke up with headache, going to sleep with headache. ",0,woke headache going sleep headache
2177435879,"@skybits Thanks! Link won't work on my 3yr old very-much-not-an-iPhone Phone though, sadly. Rationing last 20 pages of novel ",0,@skybits thanks link work year old very-much-not-an-iphone phone though sadly rationing last pages novel
2069207739,i want my mom to come home so she can get mcdonalds for me  i am starving,0,want mother come home get mcdonalds starving
2325250222,"oh man my team is suffering. I dont wanna jump shit. But it maybe time! Shaq is now on the Cavs, no more Nash Shaq team up on 2k9 for me! ",0,oh man team suffering do not wanna jump shit maybe time shaq cavs nash shaq team k
1551996798,Headache and yardwork = miserable hell ,0,headache yardwork miserable hell
1467820835,@tea oh! i'm so sorry  i didn't think about that before retweeting.,0,@tea oh i'm sorry did not think retweting
2257794047,Matt was allowed a McDonalds. I wasnt.  So unfair! All I had was yoghart! ,0,mat alowed mcdonalds wasnt unfair yoghart
1932804079,@Bonedwarf MGS4 isn't on XBox ,0,@bonedwarf mgs xbox
1977050780,@PrincessSuperC Cavs down by 20 3 mins left... just in case u arent watching.. its over for Lebron ,0,@princesuperc cavs mins left ... case arent watching .. lebron
1880913179,@JonasAustralia absolutely nothing. like watching JONAS on youtube and homework ,0,@jonasaustralia absolutely nothing like watching jonas youtube homework
1467968785,Shiner is taking up all my bed and blankets! ,0,shiner taking bed blankets
2209974045,Tons of problems downloading os 3.0  had to restore iphone hopefully i didnt loose anything.,0,tons problems downloading os restore iphone hopefully did not loose anything
1467840629,@allyheman but.. but.. but.. I'm not a big fan on camilla belle ,0,@alyheman .. .. .. i'm big fan camilla belle
1467837189,"@mangaaa I hope they will increase the capacity fast, yesterday was such a pain. Got the fail whale +15 times in 2 hours.... ",0,@manga hope increase capacity fast yesterday pain got fail whale times hours ...
2296726652,"@JaXboxChick77 I'm afraid if I tried that, I'd lose my job.  Or get molested.",0,@jaxboxchick i'm afraid tried i'd lose job get molested
1976545020,"Watching the Cavs game, I was looking for a game 7, but I guess not ",0,watching cavs game looking game guess
2063187445,feeling feverish... I hate getting sick during the winter ,0,feeling feverish ... hate getting sick winter
2242749936,@vishnupsp sob...sob...  wish i were there too mate....!,0,@vishnupsp sob ... sob ... wish mate ...
2014256934,I WISH I CAN GO ON YOUTUBE!!!! ,0,wish go youtube
1822538442,i lost my ipod ,0,lost ipod
2048084494,"@Oprah Miss you, no twitter ",0,@oprah miss twitter
1468006505,I hate when software update downloads updates without telling me. I never know what's downloading when it is ,0,hate software update downloads updates without telling never know what's downloading
2214164010,@starbucksapron just always really awkward...we just don't have anything to say to each other evidently. ,0,@starbucksapron always really awkward ... do not anything say evidently
2246386092,my favorite ipod touch app USA Today crosswords is broken in 3.0 ,0,favorite ipod touch ap usa today croswords broken
1969238784,Meep! @melodicworld is coming and yaaayy  but also quite nervous! :S Argh and my hayfever is properly kicking in and I don't have drugs ,0,mep @melodicworld coming happy also quite nervous damn hayfever properly kicking do not drugs
1467950029,"@MaryBethune oh no! with everything that happened today, i forgot we were going dress shopping for the opera tomorrow. ",0,@marybethune oh everything hapened today forgot going dress shopping opera 2morrow
2181151729,Tennis time   Helloooo skin cancer.,0,tennis time hello skin cancer
2242129321,#inaperfectworld i would have enough money to buy tickets for the jonas brothers and taylor swift concerts ,0,#inaperfectworld would enough money buy tickets jonas brothers taylor swift concerts
2322847939,@sydneyfamous well i thought i was goona lose my job b/c my boss just kept yelling at me today ,0,@sydneyfamous well thought gona lose job see boss kept yelling today
2179230597,@flyknocka after all these years and working at Starbucks the doctors finally inform me that they bring on my migranes  sucks !,0,@flyknocka years working starbucks doctors finally inform bring migranes sucks
2002390069,You belong with me. - taylor swift. So true...  ,0,belong taylor swift true ...
1468000880,CASH RULES EVERYTHING AROUND ME ,0,cash rules everything around
2184451661,How can the Teen Choice people possibly put Miley Cyrus and Taylor Swift in the same category.  That's not fair to me. ,0,teen choice people possibly put miley cyrus taylor swift category that's fair
1998187017,There's no Lebron on tonight.  What the hell am I supposed to do!!!!!!!!!!!!!!!!!! ,0,there's lebron tonight hell supposed
1965667859,Major iPhone problems  Wont let me send texts BUT I can do everything else! Can anyone help ,0,major iphone problems wont let send texts everything else anyone help
2226218012,I had a huge headache  I wonder why I never  get headaches or get sick often ,0,huge headache wonder never get headaches get sick often
2200002931,@starbucksapron NOOOOOOOOOO! the one i was happy to hear about is now taken away ,0,@starbucksapron one happy hear taken away
2243612179,My bf thinks I'm weird bc I watch youtube videos of puppies and laughing babies. ,0,bf thinks i'm weird bc watch youtube videos pupies laughing babies
2328906084,"Farrah Fawcett, star of &quot;Charlie's Angels,&quot; has died from cancer at 62. ",0,farah fawcet star charlie's angels died cancer
2201865662,XBOX Live is down today  No Weeds Season five from Netflix,0,xbox live today weds season five netflix
1467969654,has hurt her ankle!! and is going to the dr ,0,hurt ankle going dr
2190306658,omF'g hayfever SUUUUCKS!!! My eyes are burnin...ouch &amp; itchy! ,0,omf'g hayfever sucks eyes burnin ... ouch itchy
2187170821,worst $3.75 spent . the put no love into my frappuchino  ! lol ftw your not suppose to make extra stops on my trip to starbucks.,0,worst spent put love frapuchino very funny for the win suppose make extra stops trip starbucks
1467836448,Strider is a sick little puppy  http://apps.facebook.com/dogbook/profile/view/5248435,0,strider sick little puppy
1467916841,i left my IDs at the location and now i can not go out to bars  FUCKKKKKKKKKKKKK,0,left ids location go bars fuck
2205833320,Argh! How 2 fly with a stupid headache.  so sad - http://tweet.sg,0,damn fly stupid headache sad
1467835345,@Hollywoodheat I should have paid more attention when we covered photoshop in my webpage design class in undergrad ,0,@holywodheat paid attention covered photoshop webpage design class undergrad
1688896688,obama dildo is just wrong on so many levels http://tinyurl.com/cuggsh head of state ,0,obama dildo wrong many levels head state
1974235689,"Wow, PSP Go revealed in Qore. Not too impressed. ",0,wow psp go revealed qore impresed
1467818007,Bed. Class 8-12. Work 12-3. Gym 3-5 or 6. Then class 6-10. Another day that's gonna fly by. I miss my girlfriend ,0,bed class work gym class another day that's gona fly miss girlfriend
1467951252,@nicolerichie I cried so hard when Matthew died ,0,@nicolerichie cried hard mathew died
2195918085,I want some fries from McDonalds. Im so hungry ,0,want fries mcdonalds im hungry
2218443989,why this headache still here??? ,0,headache still
1993205272,It's no longer sunny in Seattle.  http://tr.im/sunnyinseattle,0,longer sunny seatle
2227293064,Looking around on the web for something to entertain me the way Facebook did... alas... nothing. ,0,looking around web something entertain way facebok ... alas ... nothing
1467931396,"http://twitpic.com/2y36e - cant see the flowers falling  i dont have a camera, just my cellphone",0,can not see flowers falling do not camera celphone
1961822696,"@zarigee i got mcdonalds, surpisingly its not a popular drunk food option.  its sucks that all diners aren't 24hrs here anymore",0,@zarige got mcdonalds surpisingly popular drunk food option sucks diners hours anymore
2014549345,@xcaix I am suffering with hayfever today  dam you pollen!!,0,@xcaix suffering hayfever today dam pollen
2205806128,It's now 13:30 and no iPhone 3.0  Talk about keeping us waiting!! Grrrr.....,0,iphone talk keeping us waiting grr ...
1468013308,It's only tuesday ,0,tuesday
1468033365,i miss my ex soo much ,0,miss ex much
2203572637,Trying to download iPhone 3.0 but it ain't happening!! ,0,trying download iphone ain't happening
2003279989,"Disappointed!  Lebron James is a sore loser! &quot;You win and accept the praise, you lose and accept defeat!&quot;",0,disappointed lebron james sore loser win accept praise lose accept defeat
2061908430,PSP. I miss playing &quot;The Sims.&quot; ,0,psp miss playing sims
1998779058,Too worked up and excited. Must focus on a theoretical proposal on a stem-cell based pancreatic cancer therapy. Pancreatic cancer sucks ,0,worked excited must focus theoretical proposal stem-cel based pancreatic cancer therapy pancreatic cancer sucks
1468047066,@alexbigman you left without saying hi! ,0,@alexbigman left without saying hi
2049670089,"http://seattle.craigslist.org/tac/mcy/1205308493.html damn when i find the bike i want in the color i want, i have not the cash ",0,damn find bike want color want cash
2179237680,@superfro432 we came in second. No vegas for us this year ,0,@superfro came second vegas us year
2301996438,"@jaimelondonboy A hay fever suffer liking summer, I need to take what you take. I've not looked forward to summer for years now. ",0,@jaimelondonboy hay fever suffer liking summer need take take i've loked forward summer years
1467859922,"@goodlaura What about Reese dying on #TTSC? And season finale next week.  #24 boring, Madame President is a crazy woman.",0,@godlaura reese dying #tsc season finale next wk boring madame president crazy woman
1753532899,@joshalexanderr fair enough. i havent had those in ages. now i want mcdonalds hashbrowns damn it ,0,@joshalexander fair enough have not ages want mcdonalds hashbrowns damn
1997005456,i went to my room 2 hours ago to study for my econ exam tomorrow. but all i ended up doing was watching an epi of oprah and taking a nap. ,0,went room hours ago study econ exam 2morrow ended watching epi oprah taking nap
1957218733,@lizhodgins I heard your moving to Sydney next year im not happy ,0,@lizhodgins heard moving sydney next year im happy
2001391448,did ALL our work in one day and now im paying for it with one hellofa headache  My man went to get McDonalds for dinner so i dont cook xxo,0,work one day im paying one helofa headache man went get mcdonalds dinner do not cook xo
2328709598,Link: Farrah Fawcett Dies of Cancer at 62  http://tumblr.com/x5h25fy5j,0,link farah fawcet dies cancer
2060274119,@ricochetsrapid sorry buddy... I haven't been on facebook  hope things get better,0,@ricochetsrapid sorry buddy ... have not facebok hope things get better
1573614416,Its raining in Sydney. ,0,raining sydney
2257656676,just got back from starbucks &amp; now I'm babysitting. no salsa dancing for me ,0,got back starbucks i'm babysiting salsa dancing
1692706163,David Cook's little brother passed away from cancer ,0,david cok's little brother pased away cancer
1468037802,@TJ_Sopher damn right - the grill is always open down here ,0,@tj_sopher damn right grill always open
1754791457,still has a killer headache. I thought it would be gone by now. ,0,still killer headache thought would gone
1467871040,@DonnieWahlberg I hope i can make it to the auburn show. but its not looking good for me ,0,@doniewahlberg hope make auburn show looking good
2003838013,is at work and saddened due to Ted Baker London not being able to ship to the continental US  I want the hat!,0,work sadened due ted baker london able ship continental us want hat
1834616877,"Been to opticians,referred to hospital tomorrow to check ever closing,painful,headache inducing eyes so won't be on air today  Catherine",0,opticians refered hospital 2morrow check ever closing painful headache inducing eyes air today catherine
2206304336,@teefury Not seeing it. The Facebook preview? looked all up and down your body.... of your web page  Still nvr got shrt U snt. BURROWISH ,0,@tefury seeing facebok preview loked body ... web page still never got shrt snt burowish
2211572786,"@ddlovato Wish i could , but im in england  xx",0,@dlovato wish could im england x
1467926444,Nasty budget due and my iphone is being sent to Apple today. ,0,nasty budget due iphone sent apple today
2056121918,I had to bury my iPod and buy a new one. ,0,bury ipod buy new one
2206477584,"@joshuadejong Don't know, there still seem to be problems on Xbox LIVE after the maintenance yesterday. ",0,@joshuadejong do not know still seem problems xbox live maintenance yesterday
2017349908,"@tommcfly I already miss you guys! One day you will come back to Brazil, won't you? ",0,@tomcfly already miss guys one day come back brazil
1467911036,"@Marge_Inovera I tried tweetdeck once and I hated it with a passion. Or it hated me, I'm not sure... ",0,@marge_inovera tried twetdeck hated passion hated i'm sure ...
